tissue,supertype_label,supertype_name,program_index,program_id,top_term,top_category,top_pvalue,enrichment_score_cluster1,n_terms_p05,status,program_label
HYP,CS20230722_SUPT_0451,0451 AHN-SBPV-PVHd Pdrm12 Gaba_6,13,P13,Guanine-nucleotide releasing factor,UP_KW_MOLECULAR_FUNCTION,0.0090713083340516,1.9585098368967095,13,ok,P13 · Guanine-nucleotide releasing factor
HYP,CS20230722_SUPT_0451,0451 AHN-SBPV-PVHd Pdrm12 Gaba_6,14,P14,molecular_function,GOTERM_MF_DIRECT,0.10099990226823138,0.4789898084868846,0,ok,P14 · molecular_function
HYP,CS20230722_SUPT_0451,0451 AHN-SBPV-PVHd Pdrm12 Gaba_6,15,P15,mitochondrial inner membrane,GOTERM_CC_DIRECT,8.3151116455461e-4,2.5009631349301302,5,ok,P15 · mitochondrial inner membrane
HYP,CS20230722_SUPT_0451,0451 AHN-SBPV-PVHd Pdrm12 Gaba_6,16,P16,Glycoprotein,UP_KW_PTM,0.00146387630501979,1.198200008368124,5,ok,P16 · Glycoprotein
HYP,CS20230722_SUPT_0451,0451 AHN-SBPV-PVHd Pdrm12 Gaba_6,17,P17,cell adhesion,GOTERM_BP_DIRECT,0.01516541287195972,0.7219793486938815,2,ok,P17 · cell adhesion
HYP,CS20230722_SUPT_0451,0451 AHN-SBPV-PVHd Pdrm12 Gaba_6,18,P18,ATP binding,GOTERM_MF_DIRECT,0.15213212905120657,0.4602214263364843,0,ok,P18 · ATP binding
HYP,CS20230722_SUPT_0451,0451 AHN-SBPV-PVHd Pdrm12 Gaba_6,19,P19,nucleoplasm,GOTERM_CC_DIRECT,0.00437609673480021,1.01262870515827,2,ok,P19 · nucleoplasm
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,0,P0,Synapse,UP_KW_CELLULAR_COMPONENT,6.14664436407727e-6,3.6585849434678583,25,ok,P0 · Synapse
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,1,P1,Cell membrane,UP_KW_CELLULAR_COMPONENT,1.208733785745e-4,0.9635119394735728,6,ok,P1 · Cell membrane
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,2,P2,Ion transport,UP_KW_BIOLOGICAL_PROCESS,0.0616883325395135,0.28642393025005713,0,ok,P2 · Ion transport
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,3,P3,Cell membrane,UP_KW_CELLULAR_COMPONENT,0.00553459369409695,1.6511207988416692,2,ok,P3 · Cell membrane
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,4,P4,nucleus,GOTERM_CC_DIRECT,0.00143326686737308,1.7916506108088937,5,ok,P4 · nucleus
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,5,P5,Golgi membrane,GOTERM_CC_DIRECT,0.01281031050214299,1.192493002022237,6,ok,P5 · Golgi membrane
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,6,P6,cytoplasm,GOTERM_CC_DIRECT,0.03539736227560139,0.7452684869993866,1,ok,P6 · cytoplasm
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,7,P7,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,0.00173823668592461,1.3458379229711854,12,ok,P7 · CARBOHYD:N-linked (GlcNAc...) asparagine
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,8,P8,DOMAIN:C2,UP_SEQ_FEATURE,1.576356587483667e-5,3.4158949247124224,17,ok,P8 · DOMAIN:C2
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,9,P9,extracellular matrix,GOTERM_CC_DIRECT,2.9945059221736e-4,1.4120701443878212,7,ok,P9 · extracellular matrix
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,10,P10,Nucleotide-binding,UP_KW_LIGAND,0.01531529141565339,1.257103231418767,2,ok,P10 · Nucleotide-binding
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,11,P11,COMPBIAS:Polar residues,UP_SEQ_FEATURE,0.01529704373130666,1.7279554793707297,10,ok,P11 · COMPBIAS:Polar residues
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,12,P12,nucleus,GOTERM_CC_DIRECT,0.15583473104790158,0.44933219225815935,0,ok,P12 · nucleus
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,13,P13,mmu04080:Neuroactive ligand-receptor interaction,KEGG_PATHWAY,4.0462601008793e-4,1.656284185505608,19,ok,P13 · mmu04080:Neuroactive ligand-receptor ...
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,14,P14,transcription coactivator binding,GOTERM_MF_DIRECT,9.1652304684517e-4,0.97782307700581,3,ok,P14 · transcription coactivator binding
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,15,P15,outflow tract morphogenesis,GOTERM_BP_DIRECT,0.00104878705191952,1.944244966989107,17,ok,P15 · outflow tract morphogenesis
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,16,P16,Repressor,UP_KW_MOLECULAR_FUNCTION,0.07611406672458283,0.5806338451182537,0,ok,P16 · Repressor
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,17,P17,Wnt signaling pathway,GOTERM_BP_DIRECT,1.3951437910152e-4,2.75560689278055,18,ok,P17 · Wnt signaling pathway
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,18,P18,sperm flagellum,GOTERM_CC_DIRECT,1.6682268808624e-4,1.83246077387168,23,ok,P18 · sperm flagellum
HYP,CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,19,P19,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,0.0487952654119389,0.877461868176185,1,ok,P19 · CARBOHYD:N-linked (GlcNAc...) asparagine
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,0,P0,Zinc-finger,UP_KW_DOMAIN,0.17420381381268712,0.2939189856045438,0,ok,P0 · Zinc-finger
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,1,P1,Glycoprotein,UP_KW_PTM,9.082181545176604e-7,2.045585453508916,39,ok,P1 · Glycoprotein
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,2,P2,plasma membrane,GOTERM_CC_DIRECT,0.0010339854649354,1.488228476048429,12,ok,P2 · plasma membrane
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,3,P3,Apoptosis,UP_KW_BIOLOGICAL_PROCESS,0.00102549861986958,1.6398922677334815,19,ok,P3 · Apoptosis
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,4,P4,cell morphogenesis,GOTERM_BP_DIRECT,1.8921088513878e-4,1.8142838726138943,12,ok,P4 · cell morphogenesis
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,5,P5,cytoplasm,GOTERM_CC_DIRECT,0.00956569416103655,0.5768222856637653,2,ok,P5 · cytoplasm
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,6,P6,Endosome,UP_KW_CELLULAR_COMPONENT,0.02922955517732436,0.7873072100245013,1,ok,P6 · Endosome
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,7,P7,chloride transmembrane transport,GOTERM_BP_DIRECT,2.6999526783392e-4,2.1687092690352854,13,ok,P7 · chloride transmembrane transport
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,8,P8,Secreted,UP_KW_CELLULAR_COMPONENT,0.00289639154426611,0.7542717520785162,6,ok,P8 · Secreted
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,9,P9,zinc ion binding,GOTERM_MF_DIRECT,0.00875510953943064,1.1606701266127677,11,ok,P9 · zinc ion binding
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,10,P10,axon guidance,GOTERM_BP_DIRECT,0.00298474130901793,1.313397926279443,9,ok,P10 · axon guidance
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,11,P11,neuron differentiation,GOTERM_BP_DIRECT,0.00399001385526389,1.3541108098525017,15,ok,P11 · neuron differentiation
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,12,P12,positive regulation of transcription by RNA polymerase II,GOTERM_BP_DIRECT,0.08456492499638327,0.6467709577347289,0,ok,P12 · positive regulation of transcription ...
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,13,P13,DNA-binding,UP_KW_MOLECULAR_FUNCTION,0.02264330133863598,1.2691069669517885,5,ok,P13 · DNA-binding
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,14,P14,protein autophosphorylation,GOTERM_BP_DIRECT,8.00350146259312e-6,1.576222251684069,23,ok,P14 · protein autophosphorylation
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,15,P15,transmembrane signaling receptor activity,GOTERM_MF_DIRECT,7.4711053631784e-4,1.073372441448638,11,ok,P15 · transmembrane signaling receptor acti...
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,16,P16,Lipid degradation,UP_KW_BIOLOGICAL_PROCESS,0.01953517726232271,0.934547800125474,2,ok,P16 · Lipid degradation
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,17,P17,Metal-binding,UP_KW_LIGAND,0.562588106999669,0.21059605871576512,0,ok,P17 · Metal-binding
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,18,P18,mmu01100:Metabolic pathways,KEGG_PATHWAY,0.00331781366828599,1.5169663259875037,3,ok,P18 · mmu01100:Metabolic pathways
HYP,CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,19,P19,DOMAIN:C2 1,UP_SEQ_FEATURE,0.00144033121344631,2.3673084232654147,13,ok,P19 · DOMAIN:C2 1
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,0,P0,glutamatergic synapse,GOTERM_CC_DIRECT,6.5867731669659e-4,1.744508659628432,31,ok,P0 · glutamatergic synapse
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,1,P1,Developmental protein,UP_KW_MOLECULAR_FUNCTION,0.04596708992203803,1.1727462429245517,2,ok,P1 · Developmental protein
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,2,P2,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,9.901458138543067e-10,4.325507278725285,50,ok,P2 · CARBOHYD:N-linked (GlcNAc...) asparagine
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,3,P3,Zinc-finger,UP_KW_DOMAIN,0.02751004227112729,1.176206420943984,2,ok,P3 · Zinc-finger
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,4,P4,Golgi membrane,GOTERM_CC_DIRECT,0.02793864576183709,1.0199738195332662,2,ok,P4 · Golgi membrane
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,5,P5,mitochondrial matrix,GOTERM_CC_DIRECT,0.03027740143678576,0.8833168743008285,1,ok,P5 · mitochondrial matrix
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,6,P6,cellular response to retinoic acid,GOTERM_BP_DIRECT,4.4689268429024e-4,1.6031581491444915,23,ok,P6 · cellular response to retinoic acid
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,7,P7,DOMAIN:EF-hand,UP_SEQ_FEATURE,0.00813121450072928,1.5412025385102577,13,ok,P7 · DOMAIN:EF-hand
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,8,P8,Zinc-finger,UP_KW_DOMAIN,0.17420381381268712,0.45650303410393,0,ok,P8 · Zinc-finger
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,9,P9,protein binding,GOTERM_MF_DIRECT,0.18163717272652097,0.4011556327338529,0,ok,P9 · protein binding
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,10,P10,regulation of gene expression,GOTERM_BP_DIRECT,0.00190159641056943,1.6177760342654048,6,ok,P10 · regulation of gene expression
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,11,P11,IPR011993:PH-like_dom_sf,INTERPRO,0.00137400830820801,2.2526472087531824,7,ok,P11 · IPR011993:PH-like_dom_sf
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,12,P12,signaling receptor complex,GOTERM_CC_DIRECT,4.7508636488916e-4,1.3781850897342804,11,ok,P12 · signaling receptor complex
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,13,P13,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,5.3812206952191e-4,1.3789938194051123,12,ok,P13 · CARBOHYD:N-linked (GlcNAc...) asparagine
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,14,P14,Cell projection,UP_KW_CELLULAR_COMPONENT,0.01008292081629816,0.925446343914998,5,ok,P14 · Cell projection
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,15,P15,TOPO_DOM:Cytoplasmic,UP_SEQ_FEATURE,1.9344260032057516e-6,2.260872828261384,18,ok,P15 · TOPO_DOM:Cytoplasmic
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,16,P16,DNA repair,GOTERM_BP_DIRECT,0.06347196405414975,1.0769039777560314,0,ok,P16 · DNA repair
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,17,P17,perikaryon,GOTERM_CC_DIRECT,0.00307481519496864,0.7100138465663474,4,ok,P17 · perikaryon
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,18,P18,intracellular signal transduction,GOTERM_BP_DIRECT,0.01082843797784965,0.7477727900158864,2,ok,P18 · intracellular signal transduction
HYP,CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,19,P19,TOPO_DOM:Lumenal,UP_SEQ_FEATURE,0.10827170703146044,0.4679346951928131,0,ok,P19 · TOPO_DOM:Lumenal
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,0,P0,regulation of synapse organization,GOTERM_BP_DIRECT,4.819761471059405e-6,2.875387656243724,25,ok,P0 · regulation of synapse organization
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,1,P1,mRNA transcription by RNA polymerase II,GOTERM_BP_DIRECT,0.00152824015508806,0.956462588444948,4,ok,P1 · mRNA transcription by RNA polymerase II
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,2,P2,Cell projection,UP_KW_CELLULAR_COMPONENT,0.00339157413775154,1.2290643460801154,2,ok,P2 · Cell projection
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,3,P3,Glycoprotein,UP_KW_PTM,0.08030527556099759,0.661481971568229,0,ok,P3 · Glycoprotein
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,4,P4,cellular_component,GOTERM_CC_DIRECT,0.36896411796649353,0.342921541652022,0,ok,P4 · cellular_component
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,5,P5,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,7.5419393411567825e-06,2.595257254365203,14,ok,P5 · CARBOHYD:N-linked (GlcNAc...) asparagine
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,6,P6,COMPBIAS:Pro residues,UP_SEQ_FEATURE,0.1212332028927541,0.612255340982785,0,ok,P6 · COMPBIAS:Pro residues
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,7,P7,TOPO_DOM:Cytoplasmic,UP_SEQ_FEATURE,0.00624927604797348,1.3048355845296746,9,ok,P7 · TOPO_DOM:Cytoplasmic
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,8,P8,Transcription regulation,UP_KW_BIOLOGICAL_PROCESS,0.07344614996248966,0.6394881839174315,0,ok,P8 · Transcription regulation
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,9,P9,intracellular receptor signaling pathway,GOTERM_BP_DIRECT,0.00103856496741651,1.3744382196956624,26,ok,P9 · intracellular receptor signaling pathway
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,10,P10,plasma membrane,GOTERM_CC_DIRECT,0.00674390930072884,1.2232691699475675,5,ok,P10 · plasma membrane
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,11,P11,Phosphoprotein,UP_KW_PTM,8.5639161098854e-4,2.250717491348096,11,ok,P11 · Phosphoprotein
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,12,P12,Cell membrane,UP_KW_CELLULAR_COMPONENT,8.713046787489767e-5,1.6547434283394522,9,ok,P12 · Cell membrane
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,13,P13,extracellular region,GOTERM_CC_DIRECT,0.00461034296553237,1.4890247161437136,7,ok,P13 · extracellular region
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,14,P14,calcium ion binding,GOTERM_MF_DIRECT,0.00132060946058743,1.4242669268740442,19,ok,P14 · calcium ion binding
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,15,P15,IPR000742:EGF,INTERPRO,1.1895443695915e-4,2.1070794692052597,61,ok,P15 · IPR000742:EGF
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,16,P16,Cell membrane,UP_KW_CELLULAR_COMPONENT,0.06455735237518102,0.7527067829261476,0,ok,P16 · Cell membrane
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,17,P17,Glycoprotein,UP_KW_PTM,0.01124543474836013,1.09163203544583,1,ok,P17 · Glycoprotein
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,18,P18,Cell projection,UP_KW_CELLULAR_COMPONENT,0.01414040054913748,0.8781832841074235,4,ok,P18 · Cell projection
HYP,CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,19,P19,cytoplasm,GOTERM_CC_DIRECT,0.01141837603605073,1.1723752410832984,5,ok,P19 · cytoplasm
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,0,P0,membrane,GOTERM_CC_DIRECT,0.19245222296705872,0.3233807563676467,0,ok,P0 · membrane
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,1,P1,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,0.00128027162050519,1.4387720647166629,13,ok,P1 · CARBOHYD:N-linked (GlcNAc...) asparagine
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,2,P2,L-amino acid transmembrane transporter activity,GOTERM_MF_DIRECT,1.3208920488741e-4,2.1191322292578607,14,ok,P2 · L-amino acid transmembrane transporte...
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,3,P3,IPR001628:Znf_hrmn_rcpt,INTERPRO,0.00686897795071287,1.5897233715729402,28,ok,P3 · IPR001628:Znf_hrmn_rcpt
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,4,P4,ATP binding,GOTERM_MF_DIRECT,0.02224790652177084,0.7282033767101618,1,ok,P4 · ATP binding
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,5,P5,Cell adhesion,UP_KW_BIOLOGICAL_PROCESS,0.00142620790700293,1.6185264208397476,20,ok,P5 · Cell adhesion
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,6,P6,plasma membrane,GOTERM_CC_DIRECT,6.646935977766151e-5,2.358605244059263,26,ok,P6 · plasma membrane
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,7,P7,Cell membrane,UP_KW_CELLULAR_COMPONENT,0.00525888418906467,1.360032802879624,6,ok,P7 · Cell membrane
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,8,P8,Transmembrane helix,UP_KW_DOMAIN,0.25570823476336974,0.3128025859818121,0,ok,P8 · Transmembrane helix
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,9,P9,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,4.5422752371137e-4,2.202903481963361,19,ok,P9 · CARBOHYD:N-linked (GlcNAc...) asparagine
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,10,P10,cell differentiation,GOTERM_BP_DIRECT,3.7761808704901e-4,2.526305306763179,18,ok,P10 · cell differentiation
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,11,P11,plasma membrane,GOTERM_CC_DIRECT,8.821668345451507e-7,4.504462044599793,24,ok,P11 · plasma membrane
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,12,P12,nucleoplasm,GOTERM_CC_DIRECT,0.03125484304364363,1.1130721665417151,1,ok,P12 · nucleoplasm
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,13,P13,cell surface receptor signaling pathway,GOTERM_BP_DIRECT,0.00517776539636283,0.8610459453465911,4,ok,P13 · cell surface receptor signaling pathway
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,14,P14,Ion channel,UP_KW_MOLECULAR_FUNCTION,0.01272608249454212,1.3515864840569085,8,ok,P14 · Ion channel
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,15,P15,wound healing,GOTERM_BP_DIRECT,7.0520664806051e-4,2.206635980341386,14,ok,P15 · wound healing
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,16,P16,Membrane,UP_KW_CELLULAR_COMPONENT,0.11598865189448268,0.6680802852895557,0,ok,P16 · Membrane
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,17,P17,cytoplasm,GOTERM_CC_DIRECT,0.05595412334278629,0.4728673179549359,0,ok,P17 · cytoplasm
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,18,P18,Cell adhesion,UP_KW_BIOLOGICAL_PROCESS,0.01497302986057439,0.7792421327503009,3,ok,P18 · Cell adhesion
HYP,CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,19,P19,COMPBIAS:Polar residues,UP_SEQ_FEATURE,0.11830336379372568,0.46904930652093835,0,ok,P19 · COMPBIAS:Polar residues
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,0,P0,vasodilation,GOTERM_BP_DIRECT,5.1232110372995e-4,1.631965381597228,5,ok,P0 · vasodilation
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,1,P1,SM00326:SH3,SMART,0.00316466632440258,2.171331198000436,14,ok,P1 · SM00326:SH3
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,2,P2,Cell membrane,UP_KW_CELLULAR_COMPONENT,0.06428315778735474,0.6069756612751837,0,ok,P2 · Cell membrane
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,3,P3,neuronal cell body,GOTERM_CC_DIRECT,1.253498661171e-4,2.488393964502977,34,ok,P3 · neuronal cell body
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,4,P4,mmu04010:MAPK signaling pathway,KEGG_PATHWAY,0.00211172755764857,1.1920168090384098,3,ok,P4 · mmu04010:MAPK signaling pathway
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,5,P5,plasma membrane,GOTERM_CC_DIRECT,0.01336457537318572,1.4494787397472024,5,ok,P5 · plasma membrane
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,6,P6,regulation of synapse organization,GOTERM_BP_DIRECT,4.166885191483239e-6,2.8903936573672087,13,ok,P6 · regulation of synapse organization
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,7,P7,Disulfide bond,UP_KW_PTM,0.00102125309267515,1.222051910944581,9,ok,P7 · Disulfide bond
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,8,P8,postsynaptic membrane,GOTERM_CC_DIRECT,5.053368376420451e-7,2.384099710793428,51,ok,P8 · postsynaptic membrane
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,9,P9,Transcription regulation,UP_KW_BIOLOGICAL_PROCESS,0.00148803014009012,1.3266729100718588,9,ok,P9 · Transcription regulation
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,10,P10,Repeat,UP_KW_DOMAIN,1.0549098706775e-4,1.8383926044212064,12,ok,P10 · Repeat
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,11,P11,molecular_function,GOTERM_MF_DIRECT,0.00934895611346527,1.3501891339009973,2,ok,P11 · molecular_function
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,12,P12,Extracellular matrix,UP_KW_CELLULAR_COMPONENT,0.0155655035613375,0.9100059663481814,2,ok,P12 · Extracellular matrix
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,13,P13,mmu05202:Transcriptional misregulation in cancer,KEGG_PATHWAY,0.00109730031262981,1.0184502456996134,7,ok,P13 · mmu05202:Transcriptional misregulatio...
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,14,P14,cellular response to hormone stimulus,GOTERM_BP_DIRECT,4.1223850671131e-4,0.636437716323464,3,ok,P14 · cellular response to hormone stimulus
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,15,P15,plasma membrane,GOTERM_CC_DIRECT,8.8670664641013e-4,1.2016384028155,8,ok,P15 · plasma membrane
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,16,P16,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,0.00913874499945136,1.2272170042929722,6,ok,P16 · CARBOHYD:N-linked (GlcNAc...) asparagine
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,17,P17,cytoplasm,GOTERM_CC_DIRECT,0.1274792635787576,0.6430095554420393,0,ok,P17 · cytoplasm
HYP,CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,18,P18,COMPBIAS:Low complexity,UP_SEQ_FEATURE,0.01447654431122569,1.0602969115837586,3,ok,P18 · COMPBIAS:Low complexity
